REFUND|42|1769966871222|500000008|-30
REFUND|13|1769966871723|500000006|-30
REFUND|62|1769966873958|500000001|-20
REFUND|125|1769966875879|500000004|-100
REFUND|55|1769966876346|500000002|-50
REFUND|61|1769966879014|500000005|-30
REFUND|68|1769966881227|500000007|-40
REFUND|63|1769966881762|500000002|-50
REFUND|21|1769966882991|500000006|-50
REFUND|138|1769966885850|500000004|-20
REFUND|71|1769966885974|500000001|-50
REFUND|72|1769966886253|500000002|-100
REFUND|31|1769966888566|500000006|-50
REFUND|146|1769966901849|500000004|-50
REFUND|79|1769966908841|500000001|-40
REFUND|64|1769966917557|500000003|-30
REFUND|73|1769966921604|500000005|-20
REFUND|154|1769966924935|500000004|-20
REFUND|51|1769966925002|500000008|-20
REFUND|47|1769966928640|500000000|-50
REFUND|46|1769966932737|500000009|-30
REFUND|74|1769966933348|500000003|-50
REFUND|160|1769966937515|500000004|-50
REFUND|85|1769966937991|500000002|-40
REFUND|77|1769966942582|500000007|-100
REFUND|81|1769966944453|500000005|-20
REFUND|84|1769966944887|500000007|-100
REFUND|39|1769966947600|500000006|-20
REFUND|90|1769966949191|500000005|-50
